Time(s)	IR_denoised_wiener
8.130000	-3732.120138
8.140000	-3779.929808
8.150000	-3829.766270
8.160000	-3890.491082
8.170000	-3924.076946
8.180000	-3940.976958
8.190000	-3979.252994
8.200000	-4058.867401
8.210000	-4111.305022
8.220000	-4105.979027
8.230000	-4107.399913
8.240000	-4148.450093
8.250000	-4204.113367
8.260000	-4190.535057
8.270000	-4094.126541
8.280000	-3988.296896
8.290000	-3947.244319
8.300000	-3979.979945
8.310000	-4008.888880
8.320000	-3987.511037
8.330000	-3941.157446
8.340000	-3916.859714
8.350000	-3911.376887
8.360000	-3896.894184
8.370000	-3871.083925
8.380000	-3853.403699
8.390000	-3855.515689
8.400000	-3864.589651
8.410000	-3880.055712
8.420000	-3898.506581
8.430000	-3937.389281
8.440000	-3990.759672
8.450000	-4048.442418
8.460000	-4104.753712
8.470000	-4173.274476
8.480000	-4274.155847
8.490000	-4363.986018
8.500000	-4378.217985
8.510000	-4288.512354
8.520000	-4144.540333
8.530000	-4062.598203
8.540000	-4122.469467
8.550000	-4355.588851
8.560000	-4681.459259
8.570000	-4969.808011
8.580000	-5158.999902
8.590000	-5253.902571
8.600000	-5290.649547
8.610000	-5278.276182
8.620000	-5238.684995
8.630000	-5178.956497
8.640000	-5082.332636
8.650000	-4959.052182
8.660000	-4880.486255
8.670000	-4872.023135
8.680000	-4921.869442
8.690000	-4980.552383
8.700000	-5024.649359
8.710000	-5033.076602
8.720000	-5005.805654
8.730000	-4978.681202
8.740000	-4957.190362
8.750000	-4937.903011
8.760000	-4912.533313
8.770000	-4897.828333
8.780000	-4894.463362
8.790000	-4890.680532
8.800000	-4891.396656
8.810000	-4911.513994
8.820000	-4936.198474
8.830000	-4937.591544
8.840000	-4926.716576
8.850000	-4936.668810
8.860000	-4965.406838
8.870000	-4980.594406
8.880000	-4976.765280
8.890000	-4974.849694
8.900000	-4971.978328
8.910000	-4973.376603
8.920000	-4980.092007
8.930000	-4985.791369
8.940000	-4990.794745
8.950000	-5038.223770
8.960000	-5172.062523
8.970000	-5349.977660
8.980000	-5501.139799
8.990000	-5592.051015
9.000000	-5629.874818
9.010000	-5623.671407
9.020000	-5599.193241
9.030000	-5592.185832
9.040000	-5603.611711
9.050000	-5618.848659
9.060000	-5619.540054
9.070000	-5620.117225
9.080000	-5623.949220
9.090000	-5634.893825
9.100000	-5645.496122
9.110000	-5677.581737
9.120000	-5719.443863
9.130000	-5723.325584
9.140000	-5681.652225
9.150000	-5651.392236
9.160000	-5681.312165
9.170000	-5698.594254
9.180000	-5651.828712
9.190000	-5590.198834
9.200000	-5591.545340
9.210000	-5628.631242
9.220000	-5634.932188
9.230000	-5602.999022
9.240000	-5594.944835
9.250000	-5609.956968
9.260000	-5613.288830
9.270000	-5597.743315
9.280000	-5583.455446
9.290000	-5592.610962
9.300000	-5602.569356
9.310000	-5594.220096
9.320000	-5567.461947
9.330000	-5579.039808
9.340000	-5672.366974
9.350000	-5820.376231
9.360000	-5959.543366
9.370000	-6064.851082
9.380000	-6147.513066
9.390000	-6200.296828
9.400000	-6215.831670
9.410000	-6216.167015
9.420000	-6192.068969
9.430000	-6158.101457
9.440000	-6118.270400
9.450000	-6087.386237
9.460000	-6086.136126
9.470000	-6109.910480
9.480000	-6173.692025
9.490000	-6243.931834
9.500000	-6310.269359
9.510000	-6365.246208
9.520000	-6413.157956
9.530000	-6451.815641
9.540000	-6480.316807
9.550000	-6500.319306
9.560000	-6520.749927
9.570000	-6551.740982
9.580000	-6599.413753
9.590000	-6649.007344
9.600000	-6679.957288
9.610000	-6687.539762
9.620000	-6681.088843
9.630000	-6665.268914
9.640000	-6636.066231
9.650000	-6606.240539
9.660000	-6574.193948
9.670000	-6523.019866
9.680000	-6470.927805
9.690000	-6484.769052
9.700000	-6579.013918
9.710000	-6707.507671
9.720000	-6799.849161
9.730000	-6854.243522
9.740000	-6882.523665
9.750000	-6898.780394
9.760000	-6911.971837
9.770000	-6916.056738
9.780000	-6921.906658
9.790000	-6927.062817
9.800000	-6937.624106
9.810000	-6965.503384
9.820000	-7021.750391
9.830000	-7096.958285
9.840000	-7167.233340
9.850000	-7218.830071
9.860000	-7276.871235
9.870000	-7354.710190
9.880000	-7444.149690
9.890000	-7523.913181
9.900000	-7570.439664
9.910000	-7596.559536
9.920000	-7617.404944
9.930000	-7643.521136
9.940000	-7658.616503
9.950000	-7648.801418
9.960000	-7611.830845
9.970000	-7557.076409
9.980000	-7493.665942
9.990000	-7422.274849
10.000000	-7359.817498
10.010000	-7317.053388
10.020000	-7275.811698
10.030000	-7224.430296
10.040000	-7195.165357
10.050000	-7248.448385
10.060000	-7377.556620
10.070000	-7498.802004
10.080000	-7564.919669
10.090000	-7611.245690
10.100000	-7682.496414
10.110000	-7760.696473
10.120000	-7780.112581
10.130000	-7717.759854
10.140000	-7656.840127
10.150000	-7640.524178
10.160000	-7665.575551
10.170000	-7678.610508
10.180000	-7673.224099
10.190000	-7659.851488
10.200000	-7595.491867
10.210000	-7466.931142
10.220000	-7291.925721
10.230000	-7119.836070
10.240000	-6985.047652
10.250000	-6908.423753
10.260000	-6891.493687
10.270000	-6920.002557
10.280000	-6965.258433
10.290000	-7020.991825
10.300000	-7081.363712
10.310000	-7141.981509
10.320000	-7189.431040
10.330000	-7221.980448
10.340000	-7260.193735
10.350000	-7312.904882
10.360000	-7364.503878
10.370000	-7390.743673
10.380000	-7404.845122
10.390000	-7416.156757
10.400000	-7419.722027
10.410000	-7442.890164
10.420000	-7531.872263
10.430000	-7685.705414
10.440000	-7836.372909
10.450000	-7931.421111
10.460000	-7978.218639
10.470000	-8009.042358
10.480000	-8037.506559
10.490000	-8067.118890
10.500000	-8084.219918
10.510000	-8093.039973
10.520000	-8086.353338
10.530000	-8054.729255
10.540000	-8005.295836
10.550000	-7960.212713
10.560000	-7938.304643
10.570000	-7925.002446
10.580000	-7912.385515
10.590000	-7902.863451
10.600000	-7898.497373
10.610000	-7885.702420
10.620000	-7861.314403
10.630000	-7821.538439
10.640000	-7790.194909
10.650000	-7774.304744
10.660000	-7771.681972
10.670000	-7764.649045
10.680000	-7751.488735
10.690000	-7726.246176
10.700000	-7688.898147
10.710000	-7667.495279
10.720000	-7684.856516
10.730000	-7738.225876
10.740000	-7794.271004
10.750000	-7819.150155
10.760000	-7827.334871
10.770000	-7833.580115
10.780000	-7834.842927
10.790000	-7834.174673
10.800000	-7862.897897
10.810000	-7962.253762
10.820000	-8110.224385
10.830000	-8244.990055
10.840000	-8359.789827
