Time(s)	RED_denoised_wiener
17.150000	4473.321463
17.160000	4402.810464
17.170000	4342.382795
17.180000	4275.595986
17.190000	4217.592476
17.200000	4186.119252
17.210000	4157.755307
17.220000	4104.030475
17.230000	4031.752435
17.240000	3968.070524
17.250000	3926.453807
17.260000	3895.787037
17.270000	3864.232656
17.280000	3834.959680
17.290000	3798.059262
17.300000	3743.885459
17.310000	3689.380020
17.320000	3645.217173
17.330000	3630.148113
17.340000	3630.888025
17.350000	3639.693840
17.360000	3650.661608
17.370000	3660.680158
17.380000	3667.539137
17.390000	3667.432096
17.400000	3661.869782
17.410000	3663.655377
17.420000	3689.653704
17.430000	3722.227791
17.440000	3741.209651
17.450000	3738.614369
17.460000	3731.951358
17.470000	3710.039563
17.480000	3644.765633
17.490000	3546.023188
17.500000	3446.431310
17.510000	3377.795147
17.520000	3334.787134
17.530000	3297.320249
17.540000	3262.652468
17.550000	3235.328737
17.560000	3229.341937
17.570000	3241.757044
17.580000	3250.780698
17.590000	3226.298337
17.600000	3191.837364
17.610000	3159.613850
17.620000	3146.714054
17.630000	3133.971113
17.640000	3115.770609
