Time(s)	GREEN_denoised_wiener
10.730000	1087.577307
10.740000	1098.424544
10.750000	1114.287640
10.760000	1137.847834
10.770000	1166.332828
10.780000	1195.951659
10.790000	1220.722156
10.800000	1232.065328
10.810000	1231.489642
10.820000	1224.206423
10.830000	1216.276848
10.840000	1207.681657
10.850000	1197.078038
10.860000	1185.514518
10.870000	1176.904922
10.880000	1171.689086
10.890000	1169.748270
10.900000	1169.210246
10.910000	1169.613637
10.920000	1169.413301
10.930000	1166.161451
10.940000	1161.980548
10.950000	1157.055623
10.960000	1152.568913
10.970000	1148.297674
10.980000	1142.839125
10.990000	1136.897277
11.000000	1131.127641
11.010000	1127.853226
11.020000	1128.097677
11.030000	1131.490418
11.040000	1137.418761
11.050000	1143.808610
11.060000	1147.421624
11.070000	1150.159183
11.080000	1150.433113
11.090000	1151.541327
11.100000	1153.119293
11.110000	1156.613119
11.120000	1160.147612
11.130000	1165.379116
11.140000	1170.517540
11.150000	1172.826820
11.160000	1176.590945
11.170000	1185.623977
11.180000	1203.347222
11.190000	1223.411452
11.200000	1243.130574
11.210000	1255.203116
11.220000	1251.929543
11.230000	1231.360454
11.240000	1202.441479
11.250000	1169.855616
11.260000	1137.634306
11.270000	1107.359871
11.280000	1079.840625
11.290000	1057.216528
11.300000	1038.052320
11.310000	1023.094150
11.320000	1009.602522
11.330000	995.655196
11.340000	980.837804
11.350000	963.560371
11.360000	943.757710
11.370000	922.482125
11.380000	901.693353
11.390000	880.743023
11.400000	859.977760
11.410000	842.022593
11.420000	824.259893
11.430000	809.328432
11.440000	795.875930
11.450000	785.654024
11.460000	777.494868
11.470000	768.652555
11.480000	761.137156
11.490000	753.986218
11.500000	750.133111
11.510000	748.986166
11.520000	749.470034
11.530000	749.324814
11.540000	747.150926
11.550000	745.348485
11.560000	745.838064
11.570000	745.365144
11.580000	745.545414
11.590000	750.060609
11.600000	761.589432
11.610000	776.076622
11.620000	783.956975
11.630000	778.104269
11.640000	751.328884
11.650000	705.494256
11.660000	649.397194
11.670000	591.219292
11.680000	535.109952
11.690000	482.272145
11.700000	433.831530
11.710000	388.988030
11.720000	352.569794
11.730000	323.020511
11.740000	297.972864
11.750000	270.039134
11.760000	237.724947
11.770000	202.732260
11.780000	165.137851
11.790000	128.432939
11.800000	93.875687
11.810000	62.463524
11.820000	31.266247
11.830000	1.167650
11.840000	-26.011333
11.850000	-47.797591
11.860000	-65.637950
11.870000	-78.093623
11.880000	-88.951415
11.890000	-97.717506
11.900000	-106.612386
11.910000	-113.336134
11.920000	-118.288378
11.930000	-122.297322
11.940000	-124.969503
11.950000	-126.936923
11.960000	-125.317014
11.970000	-119.592833
11.980000	-112.349963
11.990000	-107.596672
12.000000	-102.040653
12.010000	-91.609932
12.020000	-77.090017
12.030000	-68.327179
12.040000	-76.154960
12.050000	-106.377248
12.060000	-156.143532
12.070000	-217.997572
12.080000	-282.469056
12.090000	-342.515281
12.100000	-394.673440
12.110000	-438.632864
12.120000	-476.766667
12.130000	-507.088550
12.140000	-531.220301
12.150000	-548.221448
12.160000	-565.046951
12.170000	-585.363724
12.180000	-609.215801
12.190000	-634.853629
12.200000	-660.403935
12.210000	-686.035832
12.220000	-710.274635
12.230000	-731.906220
12.240000	-749.165009
12.250000	-763.139350
12.260000	-773.072260
12.270000	-781.403576
12.280000	-786.323857
12.290000	-789.366697
12.300000	-790.260565
12.310000	-790.358033
12.320000	-789.884947
12.330000	-787.034898
12.340000	-782.875337
12.350000	-777.734847
12.360000	-771.556777
12.370000	-763.792542
12.380000	-755.602325
12.390000	-746.873135
12.400000	-737.675079
12.410000	-724.972204
12.420000	-711.123289
12.430000	-702.108820
12.440000	-708.278054
12.450000	-732.586637
12.460000	-771.443294
12.470000	-814.741960
12.480000	-855.980771
12.490000	-889.930047
12.500000	-914.556559
12.510000	-933.831082
12.520000	-947.484075
12.530000	-955.429573
12.540000	-957.107481
12.550000	-956.070119
12.560000	-957.767085
12.570000	-960.054350
12.580000	-965.805227
12.590000	-973.391184
12.600000	-980.205856
12.610000	-983.760377
12.620000	-983.644421
12.630000	-982.503711
12.640000	-978.770674
12.650000	-972.952175
12.660000	-964.928139
12.670000	-955.436091
12.680000	-942.110332
12.690000	-927.968191
12.700000	-913.652880
12.710000	-900.201720
12.720000	-886.556818
12.730000	-869.463153
12.740000	-850.508114
12.750000	-828.083314
12.760000	-805.507225
12.770000	-784.065612
12.780000	-761.196920
12.790000	-734.750283
12.800000	-701.585231
12.810000	-670.502504
12.820000	-648.670559
12.830000	-641.284211
12.840000	-647.775035
12.850000	-663.088642
12.860000	-681.913914
12.870000	-698.259706
12.880000	-711.435908
12.890000	-720.131002
12.900000	-726.335623
12.910000	-729.029389
12.920000	-725.599696
