Time(s)	IR_denoised_median
13.110000	1126.492685
13.120000	1176.047321
13.130000	1248.827679
13.140000	1290.093960
13.150000	1338.454528
13.160000	1357.745317
13.170000	1357.745317
13.180000	1357.745317
13.190000	1209.154669
13.200000	1063.771122
13.210000	899.847517
13.220000	737.947906
13.230000	688.822708
13.240000	645.561370
13.250000	645.155313
13.260000	645.155313
13.270000	645.155313
13.280000	681.066122
13.290000	741.544801
13.300000	768.901984
13.310000	768.901984
13.320000	768.901984
13.330000	766.283340
13.340000	734.513433
13.350000	703.770151
13.360000	698.377519
13.370000	698.377519
13.380000	698.377519
13.390000	702.508431
13.400000	707.422411
13.410000	722.938848
13.420000	748.465366
13.430000	788.414081
13.440000	849.545617
13.450000	867.725211
13.460000	909.013840
13.470000	956.839523
13.480000	956.839523
13.490000	956.839523
13.500000	860.472221
13.510000	643.433191
13.520000	467.933512
13.530000	349.818952
13.540000	250.272969
13.550000	230.507467
13.560000	230.507467
13.570000	230.507467
13.580000	241.637722
13.590000	293.824171
13.600000	298.606099
13.610000	298.606099
13.620000	298.606099
13.630000	257.817784
13.640000	244.438890
13.650000	190.923610
13.660000	157.647830
13.670000	129.847559
13.680000	122.390035
13.690000	122.390035
13.700000	122.390035
13.710000	155.538505
13.720000	157.723749
13.730000	191.691161
13.740000	238.856441
13.750000	267.830696
13.760000	314.194808
13.770000	368.868990
13.780000	399.490335
13.790000	438.104983
13.800000	488.729352
13.810000	514.248157
13.820000	530.132631
13.830000	562.439911
13.840000	604.465101
13.850000	629.595827
13.860000	670.980212
13.870000	670.980212
13.880000	670.980212
13.890000	659.500570
13.900000	519.287046
13.910000	324.533282
13.920000	129.085943
13.930000	-33.473631
13.940000	-140.128506
13.950000	-206.571559
13.960000	-229.275227
13.970000	-285.877845
13.980000	-293.968154
13.990000	-323.589014
14.000000	-495.405306
14.010000	-495.405306
14.020000	-495.405306
14.030000	-479.479884
14.040000	-446.796464
14.050000	-424.298906
14.060000	-393.050243
14.070000	-362.184004
14.080000	-327.256049
14.090000	-305.117248
14.100000	-277.354993
14.110000	-227.044905
14.120000	-186.580049
14.130000	-170.915654
14.140000	-119.589279
14.150000	-108.151615
14.160000	-81.230889
14.170000	-49.561436
14.180000	-19.854067
14.190000	-19.854067
14.200000	-19.854067
14.210000	-59.352010
14.220000	-206.076394
14.230000	-360.692761
14.240000	-514.689340
14.250000	-619.919534
14.260000	-678.435362
14.270000	-711.193747
14.280000	-711.193747
14.290000	-711.193747
14.300000	-708.904453
14.310000	-698.704207
14.320000	-665.435440
14.330000	-665.435440
14.340000	-665.435440
14.350000	-674.887149
14.360000	-712.942429
14.370000	-752.734316
14.380000	-798.038671
14.390000	-817.483931
14.400000	-817.483931
14.410000	-817.483931
14.420000	-807.520291
14.430000	-773.888801
14.440000	-739.721053
14.450000	-698.601638
14.460000	-654.952281
14.470000	-601.282686
14.480000	-552.245477
14.490000	-495.892039
14.500000	-448.618104
14.510000	-393.411427
14.520000	-345.080127
14.530000	-289.854527
14.540000	-221.565432
14.550000	-189.452418
14.560000	-149.798228
14.570000	-95.152921
14.580000	-95.152921
14.590000	-95.152921
14.600000	-144.612602
14.610000	-290.153477
14.620000	-469.236176
14.630000	-652.424903
14.640000	-753.708715
14.650000	-830.093675
14.660000	-880.025136
14.670000	-913.799899
14.680000	-932.320830
14.690000	-932.320830
14.700000	-932.320830
14.710000	-917.080795
14.720000	-910.997198
14.730000	-910.997198
14.740000	-910.997198
14.750000	-932.695885
14.760000	-960.813477
14.770000	-979.889124
14.780000	-979.889124
14.790000	-979.889124
14.800000	-959.689488
14.810000	-950.143743
14.820000	-944.630378
14.830000	-920.232407
14.840000	-862.601872
14.850000	-829.526339
14.860000	-786.326610
14.870000	-738.939099
14.880000	-682.027721
14.890000	-631.417366
14.900000	-579.672380
14.910000	-525.921141
14.920000	-481.357698
14.930000	-420.331276
14.940000	-372.201698
14.950000	-336.667565
14.960000	-281.966938
14.970000	-249.211683
14.980000	-190.495381
14.990000	-190.495381
15.000000	-190.495381
15.010000	-204.718437
15.020000	-358.627163
15.030000	-552.230142
15.040000	-716.175721
15.050000	-845.927691
15.060000	-950.770068
15.070000	-995.510920
15.080000	-1041.637791
15.090000	-1064.866401
15.100000	-1066.558850
15.110000	-1066.558850
15.120000	-1066.558850
15.130000	-1054.655013
15.140000	-1017.343468
15.150000	-965.235951
15.160000	-933.202322
15.170000	-912.705219
15.180000	-855.960872
15.190000	-821.473836
15.200000	-759.429258
15.210000	-714.509258
15.220000	-693.801565
15.230000	-628.342887
15.240000	-559.483850
15.250000	-514.143773
15.260000	-461.012995
15.270000	-413.072991
15.280000	-395.582433
15.290000	-342.758618
15.300000	-277.401516
15.310000	-237.492168
15.320000	-212.092346
15.330000	-173.653093
15.340000	-173.653093
15.350000	-173.653093
15.360000	-282.889655
15.370000	-462.558826
15.380000	-641.276333
15.390000	-752.483042
15.400000	-864.037296
15.410000	-915.058627
15.420000	-959.117427
15.430000	-990.475993
15.440000	-990.475993
15.450000	-990.475993
15.460000	-982.287672
15.470000	-966.338958
15.480000	-966.338958
15.490000	-966.338958
15.500000	-989.704222
15.510000	-1002.780383
15.520000	-1036.398378
15.530000	-1037.491121
15.540000	-1039.850108
15.550000	-1039.850108
15.560000	-1039.850108
15.570000	-1027.874806
15.580000	-1017.350647
15.590000	-968.829162
15.600000	-517.960075
15.610000	-464.983151
15.620000	-428.324298
15.630000	-372.087039
15.640000	-329.879620
15.650000	-283.047308
15.660000	-262.135706
15.670000	-262.135706
15.680000	-262.135706
15.690000	-394.034192
15.700000	-742.061158
15.710000	-742.119308
15.720000	-747.622483
15.730000	-754.082531
15.740000	-757.109505
15.750000	-760.842140
15.760000	-760.842140
15.770000	-760.842140
15.780000	-752.202519
15.790000	-696.299103
15.800000	-691.547194
15.810000	-648.234535
15.820000	-606.242651
15.830000	-548.006693
15.840000	-504.064391
15.850000	-445.609680
15.860000	-399.031200
15.870000	-335.052901
15.880000	-295.185197
15.890000	-217.203618
15.900000	582.375086
15.910000	1335.667685
15.920000	1721.170049
15.930000	1913.911775
15.940000	2041.845080
15.950000	2041.845080
15.960000	2041.845080
15.970000	1965.261931
15.980000	1621.182173
15.990000	1425.789192
16.000000	676.355404
16.010000	163.429334
16.020000	51.821744
16.030000	-38.414744
16.040000	-38.414744
16.050000	-38.414744
16.060000	154.873347
16.070000	222.295012
16.080000	229.488525
16.090000	266.670745
16.100000	423.114876
16.110000	705.834559
16.120000	959.309076
16.130000	1302.767500
16.140000	1664.994951
16.150000	1985.745546
16.160000	1985.745546
16.170000	1985.745546
16.180000	1787.479962
16.190000	1394.090844
16.200000	924.123997
16.210000	511.738881
16.220000	240.645790
16.230000	119.196415
16.240000	-36.343369
16.250000	-36.343369
16.260000	-49.380557
16.270000	-49.380557
16.280000	-42.478783
16.290000	-1.701654
16.300000	358.581086
16.310000	358.581086
16.320000	358.581086
16.330000	225.169784
16.340000	210.943879
16.350000	188.340675
16.360000	188.340675
16.370000	225.169784
16.380000	270.290196
16.390000	461.108107
16.400000	534.910866
16.410000	571.985988
16.420000	610.434864
16.430000	742.030607
16.440000	1005.833530
16.450000	1321.767575
16.460000	1614.264258
16.470000	2059.214988
16.480000	2533.894704
16.490000	2863.539451
16.500000	2863.539451
16.510000	2863.539451
16.520000	2757.523812
16.530000	2435.222474
16.540000	1982.090459
16.550000	1440.327549
16.560000	923.874314
16.570000	704.887308
16.580000	576.362205
16.590000	430.740238
16.600000	374.457832
16.610000	323.770566
16.620000	323.770566
16.630000	291.758932
16.640000	291.758932
16.650000	291.758932
16.660000	239.478823
16.670000	239.478823
16.680000	239.478823
16.690000	326.171223
16.700000	581.480471
16.710000	784.297530
16.720000	1036.524826
16.730000	1487.573375
16.740000	1771.171781
16.750000	1836.134630
16.760000	1836.134630
16.770000	1836.134630
16.780000	1695.520503
16.790000	1396.617548
16.800000	1010.272355
16.810000	787.613694
16.820000	787.613694
16.830000	760.518833
16.840000	760.518833
16.850000	782.512186
16.860000	826.310963
16.870000	867.960988
16.880000	902.477547
16.890000	919.073493
16.900000	919.073493
16.910000	903.041245
16.920000	903.041245
16.930000	770.773537
16.940000	610.980168
16.950000	431.146297
16.960000	326.174173
16.970000	326.174173
16.980000	326.174173
16.990000	370.949507
17.000000	523.712137
17.010000	632.493343
17.020000	662.463391
17.030000	714.422903
17.040000	768.897241
17.050000	768.897241
17.060000	768.897241
17.070000	750.369111
17.080000	675.883193
17.090000	626.401719
17.100000	562.230281
17.110000	532.689769
17.120000	517.396575
17.130000	506.667665
17.140000	506.667665
17.150000	506.667665
17.160000	523.145306
17.170000	567.246978
17.180000	599.564054
17.190000	608.372221
17.200000	637.142524
17.210000	648.762713
17.220000	656.304642
17.230000	686.488814
17.240000	693.984638
17.250000	699.965643
17.260000	731.207310
17.270000	734.608777
17.280000	734.608777
17.290000	734.608777
17.300000	629.651237
17.310000	491.259087
17.320000	334.697632
17.330000	185.942303
17.340000	114.867704
17.350000	80.323296
17.360000	64.103123
17.370000	46.702661
17.380000	46.702661
17.390000	46.702661
17.400000	68.618281
17.410000	100.841683
17.420000	100.841683
17.430000	100.841683
17.440000	71.223234
17.450000	-37.901352
17.460000	-135.114447
17.470000	-135.114447
17.480000	-135.114447
17.490000	-78.295446
17.500000	-37.484259
17.510000	3.842177
17.520000	51.043269
17.530000	73.877689
17.540000	106.743616
17.550000	154.827860
17.560000	210.402991
17.570000	235.689600
17.580000	235.689600
17.590000	235.689600
17.600000	137.113580
17.610000	-26.323734
17.620000	-114.831454
17.630000	-194.980309
17.640000	-218.469652
17.650000	-266.000261
17.660000	-297.786389
17.670000	-297.786389
17.680000	-302.043720
17.690000	-317.148468
17.700000	-326.686057
17.710000	-326.686057
17.720000	-326.686057
17.730000	-292.323665
17.740000	-248.897138
17.750000	-201.675818
17.760000	-165.146880
17.770000	-137.998298
17.780000	-73.285386
17.790000	-35.641710
17.800000	1.812607
17.810000	40.630093
17.820000	109.970831
17.830000	128.582669
17.840000	160.511783
17.850000	160.511783
17.860000	160.511783
17.870000	113.381909
17.880000	-20.000843
17.890000	-197.560394
17.900000	-366.702433
17.910000	-491.567648
17.920000	-549.459538
17.930000	-622.883585
17.940000	-652.848122
17.950000	-667.459223
17.960000	-667.459223
17.970000	-667.459223
17.980000	-700.272520
17.990000	-701.828059
18.000000	-714.989830
18.010000	-714.989830
18.020000	-714.989830
18.030000	-686.662864
18.040000	-636.669945
18.050000	-610.218154
18.060000	-565.134331
18.070000	-520.967555
18.080000	-483.586042
18.090000	-450.719817
18.100000	-418.057668
18.110000	-353.421365
18.120000	-304.775539
18.130000	-266.000794
18.140000	-266.000794
18.150000	-266.000794
18.160000	-366.009864
18.170000	-518.687360
18.180000	-668.531058
18.190000	-759.491075
18.200000	-847.387982
18.210000	-866.644320
18.220000	-882.441980
18.230000	-882.441980
18.240000	-874.925284
18.250000	-866.644320
18.260000	-810.975910
18.270000	-778.301191
18.280000	-778.301191
18.290000	-778.301191
18.300000	-787.987622
18.310000	-807.789122
18.320000	-817.812572
18.330000	-817.812572
18.340000	-817.812572
18.350000	-805.343990
18.360000	-795.527154
18.370000	-755.763539
18.380000	-740.427555
18.390000	-673.540007
18.400000	-229.951140
18.410000	-229.951140
18.420000	-229.951140
18.430000	-378.595638
18.440000	-576.271042
18.450000	-709.260369
18.460000	-833.089932
18.470000	-867.586706
18.480000	-867.586706
18.490000	-867.586706
18.500000	-588.303785
18.510000	-506.759984
18.520000	-488.970970
18.530000	-420.352602
18.540000	-367.170207
18.550000	-300.719845
18.560000	-249.562318
18.570000	-214.045315
18.580000	-214.045315
18.590000	-214.045315
18.600000	-467.211655
18.610000	-467.211655
18.620000	-467.211655
18.630000	-429.425973
18.640000	-346.686337
18.650000	-317.227737
18.660000	-277.754115
18.670000	-277.754115
18.680000	-277.754115
18.690000	-318.372538
18.700000	-464.886885
18.710000	-629.598874
18.720000	-787.858847
18.730000	-899.820906
18.740000	-970.992896
18.750000	-990.034263
18.760000	-1005.328660
18.770000	-1023.378040
18.780000	-1023.378040
18.790000	-1023.378040
18.800000	-998.032253
18.810000	-985.935470
18.820000	-985.935470
18.830000	-985.935470
18.840000	-989.689890
18.850000	-1013.591680
18.860000	-1035.029924
18.870000	-1035.029924
18.880000	-1035.029924
18.890000	-1015.896542
18.900000	-987.363241
18.910000	-959.577487
18.920000	-931.704453
18.930000	-902.294774
18.940000	-857.048363
18.950000	-830.183272
18.960000	-750.139652
18.970000	-719.588161
18.980000	-669.797971
18.990000	-624.284145
19.000000	-556.356063
19.010000	-552.328102
19.020000	-501.410316
19.030000	-424.771939
19.040000	-354.532005
19.050000	-333.281817
19.060000	-259.294505
19.070000	-251.434668
19.080000	-251.434668
19.090000	-251.434668
19.100000	-731.738318
19.110000	-731.738318
19.120000	-731.738318
19.130000	-710.223443
19.140000	-710.223443
19.150000	-710.223443
19.160000	-720.291245
19.170000	-720.291245
19.180000	-720.291245
19.190000	-715.554227
19.200000	-700.870858
19.210000	-672.875543
19.220000	-629.677192
19.230000	-612.350117
19.240000	-551.214429
19.250000	-523.262480
19.260000	-450.360383
19.270000	-436.710263
19.280000	-366.937709
19.290000	-327.747358
19.300000	-267.168267
19.310000	-216.045855
19.320000	-171.339519
19.330000	-102.301841
19.340000	-56.759992
19.350000	-8.387388
19.360000	-8.387388
19.370000	-8.387388
19.380000	-22.631888
19.390000	-144.999300
19.400000	-290.032512
19.410000	-412.247660
19.420000	-481.507249
19.430000	-525.687137
19.440000	-531.718000
19.450000	-531.718000
19.460000	-531.718000
19.470000	-516.188433
19.480000	-466.487772
19.490000	-427.566426
19.500000	-405.180302
19.510000	-405.180302
19.520000	-405.180302
19.530000	-417.882080
19.540000	-420.126517
19.550000	-420.126517
19.560000	-417.882080
19.570000	-404.299183
19.580000	-388.254675
19.590000	-356.730094
19.600000	-313.180179
19.610000	-274.225141
19.620000	-228.055340
19.630000	-195.838264
19.640000	-150.826160
19.650000	-78.512029
19.660000	-34.817196
19.670000	23.058817
19.680000	97.053242
19.690000	159.522368
19.700000	228.022020
19.710000	314.946181
19.720000	409.902895
19.730000	502.344488
19.740000	663.984868
19.750000	835.357896
19.760000	839.761726
19.770000	839.761726
19.780000	839.761726
19.790000	747.329438
19.800000	715.276749
19.810000	715.276749
19.820000	715.276749
19.830000	910.327866
19.840000	1066.865168
19.850000	1069.081223
19.860000	1069.081223
19.870000	1069.081223
19.880000	899.509826
19.890000	547.202650
19.900000	180.766310
19.910000	65.568347
19.920000	-61.449911
19.930000	-191.340063
19.940000	-448.052197
19.950000	-507.789628
19.960000	-570.211050
19.970000	-570.211050
19.980000	-526.600382
19.990000	-507.789628
20.000000	881.718862
20.010000	915.536635
20.020000	915.536635
20.030000	915.536635
20.040000	911.808525
20.050000	854.804610
20.060000	748.607763
20.070000	748.607763
20.080000	677.374823
20.090000	677.374823
20.100000	677.374823
20.110000	587.154755
20.120000	451.868288
20.130000	301.201320
20.140000	301.201320
20.150000	301.201320
20.160000	390.466309
20.170000	470.417927
20.180000	634.084243
20.190000	698.113030
20.200000	698.113030
20.210000	698.113030
20.220000	665.467324
20.230000	647.729014
20.240000	553.865081
20.250000	376.557748
20.260000	259.183247
20.270000	254.647162
20.280000	-11.887150
20.290000	-49.733818
20.300000	-107.866025
20.310000	-120.652194
20.320000	-192.467513
20.330000	-195.891385
20.340000	-195.891385
20.350000	-195.891385
20.360000	-193.018863
20.370000	-138.039098
20.380000	-56.913384
20.390000	25.800762
20.400000	295.753233
20.410000	494.404479
20.420000	718.379258
20.430000	1021.875657
20.440000	1193.259208
20.450000	1222.401374
20.460000	1222.401374
20.470000	1222.401374
20.480000	1196.134901
20.490000	1097.942346
20.500000	1012.029116
20.510000	936.865969
20.520000	916.031553
20.530000	865.423236
20.540000	604.754140
20.550000	572.664754
20.560000	521.576279
20.570000	256.033722
20.580000	-9.491420
20.590000	-169.913505
20.600000	-179.836964
20.610000	-179.836964
20.620000	-179.836964
20.630000	-64.474904
20.640000	138.120057
20.650000	283.773468
20.660000	483.762770
20.670000	582.978050
20.680000	582.978050
20.690000	582.978050
20.700000	343.815233
20.710000	203.631351
20.720000	159.643613
20.730000	63.869703
20.740000	-93.071801
20.750000	-120.760361
20.760000	-137.633579
20.770000	-137.633579
20.780000	-159.384813
20.790000	-168.962133
20.800000	-168.962133
20.810000	-168.962133
20.820000	-136.245259
20.830000	-84.593536
20.840000	-42.536351
20.850000	23.064739
20.860000	109.056211
20.870000	182.624849
20.880000	253.749567
20.890000	324.145488
20.900000	374.367995
20.910000	392.670420
20.920000	439.166903
20.930000	465.881541
20.940000	519.208025
20.950000	556.828311
20.960000	556.828311
20.970000	556.828311
20.980000	421.407255
20.990000	222.615659
21.000000	62.923168
21.010000	-42.855127
21.020000	-101.638065
21.030000	-154.437072
21.040000	-181.046929
21.050000	-181.046929
21.060000	-181.046929
21.070000	-163.414316
21.080000	-158.569570
21.090000	-125.401822
21.100000	-125.401822
21.110000	-125.401822
21.120000	-164.075441
21.130000	-200.309169
21.140000	-225.060539
21.150000	-233.065500
21.160000	-233.065500
21.170000	-225.060539
21.180000	-204.495721
21.190000	-178.779781
21.200000	-149.783774
21.210000	-123.866015
21.220000	-102.075911
21.230000	-44.859443
21.240000	-7.647692
21.250000	31.340389
21.260000	75.711753
21.270000	111.472977
21.280000	157.141542
21.290000	178.441566
21.300000	240.826197
21.310000	275.021019
21.320000	275.021019
21.330000	275.021019
21.340000	269.586220
21.350000	106.925649
21.360000	-41.221640
21.370000	-177.936272
21.380000	-305.045542
21.390000	-348.609635
21.400000	-377.280683
21.410000	-394.122512
21.420000	-394.122512
21.430000	-394.122512
21.440000	-341.577389
21.450000	-309.673077
21.460000	-294.442944
21.470000	-294.442944
21.480000	-294.442944
21.490000	-308.479741
21.500000	-319.343372
21.510000	-319.343372
21.520000	-319.343372
21.530000	-312.781476
21.540000	-279.087839
21.550000	-276.900137
21.560000	-228.796281
21.570000	-188.398994
21.580000	-128.302465
21.590000	-107.154519
21.600000	-49.460551
21.610000	-11.291751
21.620000	57.653152
21.630000	86.217034
21.640000	162.182990
21.650000	194.213426
21.660000	265.517699
21.670000	265.517699
21.680000	265.517699
21.690000	243.312683
21.700000	-436.197949
21.710000	-436.197949
21.720000	-436.197949
21.730000	-427.911496
21.740000	-416.291919
21.750000	-416.291919
21.760000	-416.291919
21.770000	-458.024173
21.780000	-467.419853
21.790000	-504.168964
21.800000	-504.168964
21.810000	-504.168964
21.820000	-492.920723
21.830000	-483.618701
21.840000	-462.656849
21.850000	-422.599552
21.860000	-394.694164
21.870000	-358.181740
21.880000	-312.808429
21.890000	-256.780308
21.900000	-184.934027
21.910000	-11.177161
21.920000	105.536010
21.930000	105.892937
21.940000	105.892937
21.950000	105.892937
21.960000	105.892937
21.970000	148.243595
21.980000	148.243595
21.990000	148.243595
22.000000	18.492197
22.010000	-146.534379
22.020000	-351.335700
22.030000	-500.447933
22.040000	-601.466900
22.050000	-676.421346
22.060000	-737.591517
22.070000	-763.321711
22.080000	-811.852094
22.090000	-811.852094
22.100000	-811.852094
22.110000	-773.042953
22.120000	-773.042953
22.130000	-773.042953
22.140000	-784.718614
22.150000	-786.207724
22.160000	-855.975121
22.170000	-866.766469
22.180000	-866.766469
22.190000	-855.975121
22.200000	-140.767671
22.210000	-140.767671
22.220000	-140.767671
22.230000	-242.784101
22.240000	-470.500135
22.250000	-618.925242
22.260000	-754.998165
22.270000	-808.708823
22.280000	-883.992413
22.290000	-915.044544
22.300000	-975.387550
22.310000	-975.387550
22.320000	-975.387550
22.330000	-947.535847
22.340000	-947.535847
22.350000	-947.535847
22.360000	-961.919769
22.370000	-1003.946859
22.380000	-1049.455041
22.390000	-1083.055631
22.400000	-1101.140762
22.410000	-1101.140762
22.420000	-1101.140762
22.430000	-1070.056882
22.440000	-1058.780777
22.450000	-1031.744089
22.460000	-995.911294
22.470000	-966.469048
22.480000	-924.964349
22.490000	-876.272769
22.500000	-830.044957
22.510000	-782.052553
22.520000	-753.208539
22.530000	-687.635080
22.540000	-643.699288
22.550000	-601.014413
22.560000	-566.277253
22.570000	-511.310506
22.580000	-460.010499
22.590000	-440.630531
22.600000	-395.519473
22.610000	-354.201364
22.620000	-282.865568
22.630000	-248.058606
22.640000	-225.973967
22.650000	-200.761176
22.660000	-200.761176
22.670000	-200.761176
22.680000	-334.447217
22.690000	-482.607298
22.700000	-668.753007
22.710000	-803.150675
22.720000	-883.306381
22.730000	-943.803536
22.740000	-988.783463
22.750000	-1000.403003
22.760000	-1004.212973
22.770000	-1004.212973
22.780000	-1004.212973
22.790000	-1001.618275
22.800000	-1001.618275
22.810000	-1001.618275
22.820000	-1040.772159
22.830000	-1080.919321
22.840000	-1096.573579
22.850000	-1098.733908
22.860000	-1098.733908
22.870000	-1098.733908
22.880000	-1073.071046
22.890000	-1046.276542
22.900000	-1030.748691
22.910000	-1015.756457
22.920000	-999.451097
22.930000	-953.162622
22.940000	-912.329042
22.950000	-870.452608
22.960000	-818.197727
22.970000	-788.857738
22.980000	-753.894168
22.990000	-706.319158
23.000000	-671.676571
23.010000	-644.692051
23.020000	-618.450087
23.030000	-565.002295
23.040000	-493.319618
23.050000	-449.408364
23.060000	-375.898811
23.070000	-323.103264
23.080000	-262.253359
23.090000	-255.613265
23.100000	-255.613265
23.110000	-255.613265
23.120000	-390.064596
23.130000	-522.144211
23.140000	-635.561706
23.150000	-709.652014
23.160000	-738.086530
23.170000	-755.259463
23.180000	-755.259463
23.190000	-755.259463
23.200000	-740.941964
23.210000	-668.263142
23.220000	-644.769133
23.230000	-619.900153
23.240000	-619.900153
23.250000	-619.900153
23.260000	-644.354774
23.270000	-644.354774
23.280000	-644.354774
23.290000	-638.485130
23.300000	-383.883793
23.310000	-383.027065
23.320000	-377.480088
23.330000	-368.013210
23.340000	-336.248078
23.350000	-316.964906
23.360000	-316.964906
23.370000	-316.964906
23.380000	-360.759797
23.390000	-370.135213
23.400000	-370.135213
23.410000	-370.135213
23.420000	-368.911274
23.430000	-362.453558
23.440000	-355.065822
23.450000	-324.802298
23.460000	-285.266919
23.470000	-281.493536
23.480000	-236.735345
23.490000	-193.480877
23.500000	-138.017383
23.510000	-122.616781
23.520000	-60.885253
23.530000	-27.160188
23.540000	16.590111
23.550000	41.146947
23.560000	110.356981
23.570000	117.020831
23.580000	117.020831
23.590000	117.020831
23.600000	-236.100994
23.610000	-308.059388
23.620000	-310.165133
23.630000	-346.358952
23.640000	-346.358952
23.650000	-346.358952
23.660000	-328.589285
23.670000	-314.509120
23.680000	-314.509120
23.690000	-314.509120
23.700000	-335.209757
23.710000	-366.855813
23.720000	-366.970758
23.730000	-399.895425
23.740000	-399.895425
23.750000	-399.895425
23.760000	-392.273956
23.770000	-389.071447
23.780000	-352.210270
23.790000	-347.411942
23.800000	-335.807648
23.810000	-293.741869
23.820000	-255.511157
23.830000	-217.915081
23.840000	-180.166880
23.850000	-144.040220
23.860000	-90.710229
23.870000	-39.212856
23.880000	17.876281
23.890000	51.572388
23.900000	109.732418
23.910000	190.279754
23.920000	232.487430
23.930000	330.473070
23.940000	476.022730
23.950000	773.036354
23.960000	1192.255028
23.970000	1656.531524
23.980000	2195.845651
23.990000	2561.325571
24.000000	2561.325571
24.010000	2561.325571
24.020000	2387.579118
24.030000	2150.730846
24.040000	1816.051547
24.050000	1217.271940
24.060000	366.081845
24.070000	54.024617
24.080000	32.325043
24.090000	22.767199
24.100000	-21.725599
24.110000	-91.549358
24.120000	-92.583732
24.130000	-105.891790
24.140000	-105.891790
24.150000	-92.583732
24.160000	-92.583732
24.170000	-37.054540
24.180000	93.622707
24.190000	454.362508
24.200000	829.177297
24.210000	1214.440237
24.220000	1619.846446
24.230000	1967.355511
24.240000	2068.352064
24.250000	2068.352064
24.260000	2068.352064
24.270000	1988.512444
24.280000	1748.019539
24.290000	1410.299976
24.300000	1210.239991
24.310000	951.986959
24.320000	740.369242
24.330000	740.014608
24.340000	697.805653
24.350000	614.271026
24.360000	614.271026
24.370000	614.271026
24.380000	674.173215
24.390000	750.941296
24.400000	824.655652
24.410000	950.905712
24.420000	1063.146373
24.430000	1176.577561
24.440000	1176.577561
24.450000	1113.012390
24.460000	1063.146373
24.470000	952.755007
24.480000	789.003248
24.490000	739.088520
24.500000	526.001149
24.510000	273.613560
24.520000	206.366082
24.530000	168.184639
24.540000	117.458625
24.550000	116.036777
24.560000	88.056126
24.570000	-62.186694
24.580000	-74.223410
24.590000	-88.453626
24.600000	-94.751120
24.610000	-117.684011
24.620000	-117.684011
24.630000	-117.684011
24.640000	-80.950355
24.650000	54.914265
24.660000	344.180246
24.670000	634.039581
24.680000	913.797301
24.690000	1224.403203
24.700000	1403.567510
24.710000	1403.567510
24.720000	1403.567510
24.730000	1295.650038
24.740000	1090.617476
24.750000	988.436745
24.760000	986.597828
24.770000	979.209827
24.780000	977.018743
24.790000	904.281488
24.800000	904.281488
24.810000	904.281488
24.820000	935.747074
24.830000	938.645250
24.840000	938.645250
24.850000	935.747074
24.860000	795.319652
24.870000	716.467245
24.880000	716.467245
24.890000	716.467245
24.900000	806.055040
24.910000	1034.847407
24.920000	1332.644791
24.930000	1434.208918
24.940000	1434.208918
24.950000	1434.208918
24.960000	1377.330425
24.970000	1281.582321
24.980000	1063.507705
24.990000	821.558740
25.000000	613.677237
25.010000	440.481354
25.020000	264.846861
25.030000	172.846205
25.040000	77.645563
25.050000	-9.415218
25.060000	-45.037068
25.070000	-45.037068
25.080000	-45.037068
25.090000	-5.422285
25.100000	376.196207
25.110000	376.196207
25.120000	376.196207
25.130000	275.336598
25.140000	159.044522
25.150000	124.307468
25.160000	79.038377
25.170000	56.416625
25.180000	56.416625
25.190000	67.729615
25.200000	67.729615
25.210000	93.211672
25.220000	93.211672
25.230000	93.211672
25.240000	72.597294
25.250000	6.342934
25.260000	-6.525520
25.270000	-28.641591
25.280000	-35.914945
25.290000	-39.719916
25.300000	-39.719916
25.310000	-35.914945
25.320000	-30.447891
25.330000	-8.783661
25.340000	34.185707
25.350000	59.149742
25.360000	108.149812
25.370000	149.989148
25.380000	180.294840
25.390000	248.082531
25.400000	280.211786
25.410000	338.654527
25.420000	385.963273
25.430000	433.468183
25.440000	492.823422
25.450000	549.317275
25.460000	606.842598
25.470000	671.279829
25.480000	703.927559
25.490000	703.927559
25.500000	703.927559
25.510000	590.938768
25.520000	446.823034
25.530000	285.697019
25.540000	155.920976
25.550000	69.463777
25.560000	51.162762
25.570000	30.076010
25.580000	28.608888
25.590000	28.608888
25.600000	28.608888
25.610000	81.243498
25.620000	81.243498
25.630000	81.243498
25.640000	63.503965
25.650000	13.066021
25.660000	-38.435284
25.670000	-69.800065
25.680000	-104.387952
25.690000	-104.387952
25.700000	-104.387952
25.710000	-104.185358
25.720000	-102.957157
25.730000	-94.431953
25.740000	-74.800090
25.750000	-47.589461
25.760000	16.556580
25.770000	56.112743
25.780000	106.288307
25.790000	163.818686
25.800000	206.076304
25.810000	229.687003
25.820000	258.047362
25.830000	314.665199
25.840000	350.929953
25.850000	391.955531
25.860000	421.809487
25.870000	445.412852
25.880000	458.774286
25.890000	474.024221
25.900000	502.847654
25.910000	531.676044
25.920000	531.676044
25.930000	531.676044
25.940000	496.684083
25.950000	351.787953
25.960000	199.575517
25.970000	84.440066
25.980000	10.466116
25.990000	-19.951341
26.000000	-19.951341
26.010000	-19.951341
26.020000	-15.900210
26.030000	-12.531907
26.040000	21.749966
26.050000	40.955173
26.060000	40.955173
26.070000	40.955173
26.080000	17.288290
26.090000	0.000000
