Time(s)	RED_denoised_wiener
9.520000	603.855679
9.530000	582.972994
9.540000	560.432590
9.550000	536.865498
9.560000	517.110049
9.570000	504.174192
9.580000	495.859980
9.590000	490.570188
9.600000	484.354648
9.610000	477.728528
9.620000	469.259587
9.630000	460.643281
9.640000	451.238133
9.650000	442.643078
9.660000	435.959733
9.670000	432.386421
9.680000	431.084541
9.690000	429.532800
9.700000	428.959490
9.710000	430.083136
9.720000	434.240342
9.730000	440.363250
9.740000	446.921812
9.750000	453.045902
9.760000	454.326457
9.770000	453.814104
9.780000	452.121630
9.790000	444.964907
9.800000	426.641115
9.810000	404.545381
9.820000	390.565454
9.830000	385.820943
9.840000	381.185129
9.850000	374.838865
9.860000	365.527450
9.870000	359.263315
9.880000	356.907663
9.890000	361.411013
9.900000	374.667950
9.910000	386.239941
9.920000	396.170927
9.930000	399.434300
9.940000	396.065957
9.950000	386.005331
9.960000	366.663095
9.970000	338.292003
9.980000	299.629355
9.990000	257.974253
10.000000	223.641401
10.010000	196.330293
10.020000	173.682847
10.030000	160.406226
10.040000	156.076124
10.050000	159.845692
10.060000	165.818994
10.070000	172.659910
10.080000	174.911540
10.090000	165.161849
10.100000	150.402167
10.110000	144.372942
10.120000	155.233510
10.130000	174.559961
10.140000	192.080009
10.150000	203.114666
10.160000	214.977193
10.170000	230.005543
10.180000	249.553601
10.190000	271.567742
10.200000	293.808931
10.210000	316.481499
10.220000	337.401298
10.230000	359.083844
10.240000	376.647773
10.250000	393.716045
10.260000	406.545925
10.270000	417.034383
10.280000	423.436789
10.290000	425.023623
10.300000	427.010830
10.310000	426.990832
10.320000	429.267604
10.330000	432.271599
10.340000	441.538971
10.350000	456.863723
10.360000	476.799440
10.370000	498.443067
10.380000	512.030997
10.390000	539.431259
10.400000	590.884625
10.410000	661.363556
10.420000	725.333332
10.430000	755.608080
10.440000	752.172114
10.450000	711.490407
10.460000	637.343806
10.470000	532.575851
10.480000	356.779214
10.490000	97.010014
10.500000	-290.722300
10.510000	-789.631894
10.520000	-1280.199236
10.530000	-1635.424455
10.540000	-1880.605478
10.550000	-2067.961216
10.560000	-2220.898468
10.570000	-2339.851820
10.580000	-2419.221891
10.590000	-2470.760347
10.600000	-2518.279154
10.610000	-2576.165720
10.620000	-2646.677857
10.630000	-2728.269950
10.640000	-2824.627278
10.650000	-2940.213525
10.660000	-3057.643108
10.670000	-3159.985913
10.680000	-3243.863868
10.690000	-3306.763374
10.700000	-3349.156664
10.710000	-3368.018913
10.720000	-3365.516501
10.730000	-3347.337938
10.740000	-3320.601753
10.750000	-3292.045058
10.760000	-3260.388429
10.770000	-3229.824929
10.780000	-3187.520317
10.790000	-3131.694713
10.800000	-3065.392560
10.810000	-2998.644989
10.820000	-2935.978498
10.830000	-2877.646503
10.840000	-2827.638480
10.850000	-2793.388717
10.860000	-2770.999348
10.870000	-2753.187732
10.880000	-2727.412607
10.890000	-2690.078873
10.900000	-2646.251240
10.910000	-2599.367820
10.920000	-2555.500049
10.930000	-2509.362502
10.940000	-2460.165435
10.950000	-2404.755543
10.960000	-2343.913747
10.970000	-2287.579782
10.980000	-2236.710672
10.990000	-2184.122170
11.000000	-2128.264125
11.010000	-2065.065888
11.020000	-1993.233976
11.030000	-1908.744713
11.040000	-1816.638486
11.050000	-1732.863743
11.060000	-1657.075624
11.070000	-1593.071984
11.080000	-1539.242854
11.090000	-1494.694238
11.100000	-1453.141080
11.110000	-1407.727810
11.120000	-1361.479737
11.130000	-1318.177144
11.140000	-1281.565708
11.150000	-1240.667160
11.160000	-1189.079072
11.170000	-1132.940142
11.180000	-1083.354954
11.190000	-1040.265024
11.200000	-993.686474
11.210000	-943.700784
11.220000	-897.120042
11.230000	-859.884701
11.240000	-830.951962
11.250000	-806.813019
11.260000	-793.895987
11.270000	-792.141965
11.280000	-795.241584
11.290000	-792.878936
11.300000	-780.689507
11.310000	-765.733546
11.320000	-750.879117
11.330000	-740.011085
11.340000	-738.158938
11.350000	-740.682727
11.360000	-744.530705
11.370000	-744.436120
11.380000	-747.023212
11.390000	-751.256798
11.400000	-754.600153
11.410000	-755.168057
11.420000	-758.285919
11.430000	-768.499750
11.440000	-787.052071
11.450000	-807.566858
11.460000	-824.577268
11.470000	-837.403867
11.480000	-844.189516
11.490000	-849.014328
11.500000	-849.875722
11.510000	-852.403268
11.520000	-855.969103
11.530000	-864.228503
11.540000	-884.162986
11.550000	-914.121558
11.560000	-945.429262
11.570000	-967.768603
11.580000	-979.477959
11.590000	-981.849214
11.600000	-977.288637
11.610000	-968.690211
11.620000	-959.526739
11.630000	-952.956294
11.640000	-948.514284
11.650000	-946.651052
11.660000	-944.585881
11.670000	-943.449570
11.680000	-942.077608
11.690000	-940.678373
11.700000	-937.657640
11.710000	-932.336346
11.720000	-926.671630
11.730000	-919.746532
11.740000	-913.787744
11.750000	-906.905614
11.760000	-902.679118
11.770000	-899.477325
11.780000	-891.987346
11.790000	-878.820135
11.800000	-862.733969
11.810000	-850.267008
11.820000	-846.570469
11.830000	-853.130834
11.840000	-859.467781
11.850000	-862.776077
11.860000	-856.448303
11.870000	-849.558020
11.880000	-843.167091
11.890000	-830.746018
11.900000	-800.297730
11.910000	-739.693812
11.920000	-659.918625
11.930000	-565.977195
11.940000	-481.687374
11.950000	-412.112732
11.960000	-366.898094
11.970000	-332.870692
11.980000	-303.887856
11.990000	-284.083204
12.000000	-267.944044
12.010000	-254.066509
12.020000	-241.427373
12.030000	-230.814138
12.040000	-220.997764
12.050000	-206.643004
12.060000	-187.675035
12.070000	-168.576734
12.080000	-149.098231
12.090000	-131.944080
12.100000	-120.615694
12.110000	-123.416603
12.120000	-140.201847
12.130000	-160.953812
12.140000	-172.872067
12.150000	-175.951113
12.160000	-172.306299
12.170000	-168.719320
12.180000	-163.809438
12.190000	-159.588071
12.200000	-149.714098
12.210000	-134.566307
12.220000	-121.395224
12.230000	-111.285098
12.240000	-104.498146
12.250000	-100.425445
12.260000	-95.683961
12.270000	-93.674832
12.280000	-84.924715
12.290000	-74.387371
12.300000	-58.231427
12.310000	-41.213476
12.320000	-25.955480
12.330000	-14.126727
12.340000	-5.096201
12.350000	5.213277
12.360000	12.985295
12.370000	19.143640
12.380000	13.614034
12.390000	-3.654241
12.400000	-28.835579
12.410000	-58.542215
12.420000	-86.365678
12.430000	-112.202846
12.440000	-131.639164
12.450000	-139.951081
12.460000	-143.364399
12.470000	-137.759132
12.480000	-129.874244
12.490000	-116.962466
12.500000	-107.168562
12.510000	-100.564737
12.520000	-94.543180
12.530000	-90.933407
12.540000	-86.324164
12.550000	-81.734890
12.560000	-75.184099
12.570000	-67.631524
12.580000	-59.128493
12.590000	-50.283190
12.600000	-40.155348
12.610000	-31.030309
12.620000	-23.931880
12.630000	-16.186962
12.640000	-11.478769
12.650000	-12.092552
12.660000	-27.798872
12.670000	-53.710417
12.680000	-75.846413
12.690000	-91.778972
12.700000	-105.998458
12.710000	-122.932735
12.720000	-138.880097
12.730000	-149.503218
12.740000	-151.850552
12.750000	-148.507125
12.760000	-138.228578
12.770000	-129.622721
12.780000	-123.335907
12.790000	-119.153658
12.800000	-113.184044
12.810000	-107.785875
12.820000	-104.112851
12.830000	-99.825681
12.840000	-93.795366
12.850000	-83.946470
12.860000	-77.252850
12.870000	-71.458556
12.880000	-66.466109
12.890000	-61.384840
12.900000	-52.755220
12.910000	-44.079684
12.920000	-34.782430
12.930000	-34.886134
12.940000	-52.219307
12.950000	-80.068199
12.960000	-107.727305
12.970000	-125.000274
12.980000	-138.028650
12.990000	-148.334663
