Time(s)	IR_denoised_wiener
10.680000	1049.330887
10.690000	1226.744236
10.700000	1388.073608
10.710000	1535.533727
10.720000	1707.613488
10.730000	1863.802757
10.740000	1974.545614
10.750000	2051.546237
10.760000	2125.891054
10.770000	2272.769873
10.780000	2487.040477
10.790000	2740.620705
10.800000	3000.532222
10.810000	3246.527827
10.820000	3614.807186
10.830000	4239.448165
10.840000	5024.468144
10.850000	5754.724566
10.860000	5987.185310
10.870000	5682.122878
10.880000	4629.447483
10.890000	3302.743887
10.900000	2221.178427
10.910000	1288.349723
10.920000	650.583503
10.930000	376.080362
10.940000	552.379647
10.950000	890.446566
10.960000	1001.570442
10.970000	1228.488727
10.980000	990.223049
10.990000	416.814505
11.000000	320.745993
11.010000	1316.925458
11.020000	3416.603976
11.030000	4307.646611
11.040000	4169.629033
11.050000	3278.287110
11.060000	3116.623650
11.070000	3116.613132
11.080000	2482.643773
11.090000	1955.808829
11.100000	1865.513889
11.110000	2351.128345
11.120000	2288.892187
11.130000	1680.180606
11.140000	1007.232025
11.150000	599.786490
11.160000	485.045035
11.170000	247.144553
11.180000	-571.957080
11.190000	-1324.828760
11.200000	-1974.338103
11.210000	-1922.633056
11.220000	-1764.032911
11.230000	-1516.562259
11.240000	-1317.765402
11.250000	-1282.807732
11.260000	-1283.208083
11.270000	-1491.260331
11.280000	-2121.482726
11.290000	-2709.231839
11.300000	-2881.728903
11.310000	-2400.292475
11.320000	-1912.130647
11.330000	-1590.441846
11.340000	-1491.603724
11.350000	-1417.953874
11.360000	-1614.688406
11.370000	-2246.976216
11.380000	-2832.058463
11.390000	-3135.079230
11.400000	-2654.096219
11.410000	-2064.819496
11.420000	-1508.403304
11.430000	-1211.533642
11.440000	-1144.412988
11.450000	-1457.818881
11.460000	-2074.873933
11.470000	-2449.225933
11.480000	-2359.974735
11.490000	-1902.248332
11.500000	-1718.995546
11.510000	-1569.593992
11.520000	-1628.240412
11.530000	-1542.579481
11.540000	-1662.167153
11.550000	-2629.792349
11.560000	-3743.490376
11.570000	-4224.218075
11.580000	-3347.723241
11.590000	-2276.252272
11.600000	-1768.275384
11.610000	-1581.968565
11.620000	-1627.007627
11.630000	-2866.008670
11.640000	-4170.763588
11.650000	-5153.516618
11.660000	-4169.168087
11.670000	-2990.849358
11.680000	-2046.649099
11.690000	-1745.568165
11.700000	-1711.747292
11.710000	-1600.145494
11.720000	-2926.731772
11.730000	-4367.699039
11.740000	-5215.853347
11.750000	-3946.785858
11.760000	-2516.980877
11.770000	-1669.987588
11.780000	-1595.033136
11.790000	-1491.919876
11.800000	-1846.065379
11.810000	-3706.201380
11.820000	-5570.862284
11.830000	-5600.999284
11.840000	-3626.012291
11.850000	-1953.742992
11.860000	-1577.338464
11.870000	-1455.687246
11.880000	-1317.901938
11.890000	-1127.063287
11.900000	-965.583018
11.910000	-738.074850
11.920000	-305.936590
11.930000	421.322933
11.940000	1237.435599
11.950000	1922.891194
11.960000	2132.669256
11.970000	1865.275169
11.980000	1266.512334
11.990000	700.128581
12.000000	305.609600
12.010000	-25.161960
12.020000	-321.207156
12.030000	-612.587336
12.040000	-887.040356
12.050000	-1024.182476
12.060000	-963.839691
12.070000	-807.356035
12.080000	-766.076645
12.090000	-859.806361
12.100000	-898.206619
12.110000	-813.397235
12.120000	-612.012800
12.130000	-291.100655
12.140000	56.444895
12.150000	297.277954
12.160000	318.484515
12.170000	134.197325
12.180000	-176.773730
12.190000	-521.654450
12.200000	-816.867394
12.210000	-1015.751770
12.220000	-1160.015241
12.230000	-1301.021066
12.240000	-1464.572320
12.250000	-1669.417725
12.260000	-1919.903876
12.270000	-2177.177051
12.280000	-2394.696248
12.290000	-2534.442310
12.300000	-2641.199156
12.310000	-2702.366974
12.320000	-2740.950754
12.330000	-2745.348023
12.340000	-2726.917375
12.350000	-2701.828079
12.360000	-2676.343068
12.370000	-2678.521417
12.380000	-2682.775287
12.390000	-2676.404458
12.400000	-2649.369539
12.410000	-2626.872755
12.420000	-2611.055968
12.430000	-2598.481611
12.440000	-2579.548371
12.450000	-2553.270704
12.460000	-2527.555425
12.470000	-2506.205725
12.480000	-2482.023083
12.490000	-2454.650630
12.500000	-2430.333558
12.510000	-2397.872548
12.520000	-2379.895427
12.530000	-2402.262040
12.540000	-2478.248292
12.550000	-2567.329506
12.560000	-2628.425540
12.570000	-2666.014826
12.580000	-2697.798631
12.590000	-2733.170306
12.600000	-2764.952622
12.610000	-2780.470516
12.620000	-2785.316686
12.630000	-2768.886188
12.640000	-2751.926846
12.650000	-2733.736279
12.660000	-2736.092081
12.670000	-2750.663655
12.680000	-2763.067303
12.690000	-2775.463029
12.700000	-2771.484798
12.710000	-2769.851838
12.720000	-2770.008986
12.730000	-2774.074166
12.740000	-2755.279878
12.750000	-2716.202973
12.760000	-2675.420426
12.770000	-2650.487830
12.780000	-2615.934779
12.790000	-2555.289156
12.800000	-2488.373668
12.810000	-2439.928582
12.820000	-2408.565112
12.830000	-2372.335573
12.840000	-2317.937362
