Time(s)	RED_denoised_median
25.860000	56.214086
25.870000	62.417686
25.880000	69.308803
25.890000	78.554536
25.900000	394.796877
25.910000	414.520753
25.920000	418.672634
25.930000	451.040945
25.940000	456.261399
25.950000	479.823806
25.960000	493.634050
25.970000	535.774738
25.980000	544.719748
25.990000	565.502287
26.000000	566.510554
26.010000	567.181739
26.020000	567.181739
26.030000	574.983974
26.040000	575.795948
26.050000	588.234539
26.060000	592.553441
26.070000	598.311366
26.080000	616.548208
26.090000	635.054659
26.100000	656.882118
26.110000	674.760063
26.120000	675.189652
26.130000	694.593576
26.140000	701.301419
26.150000	713.555690
26.160000	717.316284
26.170000	731.600611
26.180000	741.229479
26.190000	751.694800
26.200000	758.082729
26.210000	758.082729
26.220000	758.082729
26.230000	728.670832
26.240000	707.570309
26.250000	704.198178
26.260000	704.198178
26.270000	707.570309
26.280000	707.940870
26.290000	735.765260
26.300000	753.737125
26.310000	775.926809
26.320000	796.473817
26.330000	809.082516
26.340000	838.290719
26.350000	844.056540
26.360000	861.309384
26.370000	867.869714
26.380000	877.422708
26.390000	879.500777
26.400000	886.558499
26.410000	889.469989
26.420000	889.469989
26.430000	898.249960
26.440000	906.656234
26.450000	927.059916
26.460000	943.864861
26.470000	944.668520
26.480000	944.776328
26.490000	946.440072
26.500000	946.440072
26.510000	958.642831
26.520000	946.974865
26.530000	946.440072
26.540000	945.949811
26.550000	940.051041
26.560000	925.846570
26.570000	879.949154
26.580000	840.889117
26.590000	812.750653
26.600000	775.864441
26.610000	774.726423
26.620000	765.595466
26.630000	761.325853
26.640000	757.846139
26.650000	756.884272
26.660000	754.028877
26.670000	753.663759
26.680000	742.100245
26.690000	738.196412
26.700000	737.413112
26.710000	729.246331
26.720000	714.222445
26.730000	690.260127
26.740000	681.001946
26.750000	654.192693
26.760000	645.967029
26.770000	645.729546
26.780000	643.984924
26.790000	643.016930
26.800000	643.016930
26.810000	642.322728
26.820000	642.322728
26.830000	642.322728
26.840000	642.322728
26.850000	642.346979
26.860000	645.843942
26.870000	642.346979
26.880000	637.607658
26.890000	612.473946
26.900000	566.033939
26.910000	528.443546
26.920000	520.874465
26.930000	509.257673
26.940000	486.785996
26.950000	484.170848
26.960000	479.246892
26.970000	479.246892
26.980000	478.176282
26.990000	478.176282
27.000000	476.935946
27.010000	474.046854
27.020000	472.718873
27.030000	469.578442
27.040000	469.578442
27.050000	453.865094
27.060000	435.470915
27.070000	420.671302
27.080000	420.671302
27.090000	414.474430
27.100000	412.348157
27.110000	407.195692
27.120000	407.195692
27.130000	407.195692
27.140000	416.191688
27.150000	431.495722
27.160000	467.187670
27.170000	486.011923
27.180000	517.359001
27.190000	551.412546
27.200000	578.522700
27.210000	610.864825
27.220000	626.584440
27.230000	708.596159
27.240000	711.453764
27.250000	714.952923
27.260000	719.789936
27.270000	719.789936
27.280000	731.312881
27.290000	731.312881
27.300000	731.312881
27.310000	722.150192
27.320000	709.485303
27.330000	688.430382
27.340000	676.708569
27.350000	667.632007
27.360000	651.912910
27.370000	643.886463
27.380000	643.886463
27.390000	643.886463
27.400000	722.245631
27.410000	734.912486
27.420000	734.912486
27.430000	734.912486
27.440000	730.117934
27.450000	706.626708
27.460000	679.126999
27.470000	654.920941
27.480000	648.186743
27.490000	643.125770
27.500000	643.125770
27.510000	648.186743
27.520000	650.815881
27.530000	673.940122
27.540000	685.601657
27.550000	690.341218
27.560000	692.324085
27.570000	706.256418
27.580000	706.256418
27.590000	706.256418
27.600000	694.561398
27.610000	686.633659
27.620000	665.155193
27.630000	649.090040
27.640000	636.051258
27.650000	636.051258
27.660000	636.051258
27.670000	636.051258
27.680000	636.051258
27.690000	641.385659
27.700000	641.385659
27.710000	661.091506
27.720000	679.023439
27.730000	699.654775
27.740000	734.237377
27.750000	760.099499
27.760000	781.499476
27.770000	802.957683
27.780000	802.957683
27.790000	802.957683
27.800000	791.980236
27.810000	770.073059
27.820000	766.136970
27.830000	766.136970
27.840000	766.136970
27.850000	773.367122
27.860000	773.367122
27.870000	773.367122
27.880000	756.777653
27.890000	750.223889
27.900000	741.485718
27.910000	719.739052
27.920000	704.243037
27.930000	689.151376
27.940000	654.783659
27.950000	649.914584
27.960000	621.136294
27.970000	609.773882
27.980000	599.815810
27.990000	599.815810
28.000000	599.095161
28.010000	599.815810
28.020000	592.444160
28.030000	602.437533
28.040000	592.444160
28.050000	602.437533
28.060000	590.651503
28.070000	582.457032
28.080000	582.457032
28.090000	619.269348
28.100000	1188.724809
28.110000	1359.515118
28.120000	1480.861448
28.130000	1641.014758
28.140000	1730.409165
28.150000	1888.151179
28.160000	2007.234075
28.170000	2117.616312
28.180000	2181.825663
28.190000	2294.395232
28.200000	2294.395232
28.210000	2294.395232
28.220000	2133.504713
28.230000	1910.971988
28.240000	1693.895045
28.250000	1133.427149
28.260000	533.023210
28.270000	140.675452
28.280000	-183.970541
28.290000	-491.886814
28.300000	-751.795223
28.310000	-905.432573
28.320000	-1110.270818
28.330000	-1224.782921
28.340000	-1224.782921
28.350000	-1224.782921
28.360000	-1197.977163
28.370000	-1197.977163
28.380000	-1197.977163
28.390000	-1250.502190
28.400000	-1286.666933
28.410000	-1294.928593
28.420000	-1371.718978
28.430000	-1523.173396
28.440000	-1687.651963
28.450000	-1951.893498
28.460000	-2327.446864
28.470000	-2772.536223
28.480000	-3181.135021
28.490000	-3489.365065
28.500000	-3818.402405
28.510000	-4101.750000
28.520000	-4264.719411
28.530000	-4264.719411
28.540000	-4265.394280
28.550000	-4265.471578
28.560000	-4265.394280
28.570000	-4249.983224
28.580000	-4199.777947
28.590000	-4149.378411
28.600000	-4119.386634
28.610000	-4062.216583
28.620000	-4024.330022
28.630000	-4016.032125
28.640000	-3999.217381
28.650000	-3976.035396
28.660000	-3891.023879
28.670000	-3668.059478
28.680000	-3412.406286
28.690000	-3172.003963
28.700000	-2809.357344
28.710000	-2422.673876
28.720000	-2171.555151
28.730000	-1969.746705
28.740000	-1704.759117
28.750000	-1378.211182
28.760000	-1102.345173
28.770000	-892.487729
28.780000	-766.015107
28.790000	-614.496973
28.800000	-394.942992
28.810000	-209.984369
28.820000	-62.675546
28.830000	71.525899
28.840000	200.467947
28.850000	339.980021
28.860000	516.562714
28.870000	516.562714
28.880000	516.562714
28.890000	460.048903
28.900000	394.969432
28.910000	326.101674
28.920000	258.940193
28.930000	176.013488
28.940000	113.981764
28.950000	76.272296
28.960000	76.272296
28.970000	76.272296
28.980000	77.983406
28.990000	85.764932
29.000000	99.877174
29.010000	125.192428
29.020000	148.643868
29.030000	172.584477
29.040000	172.584477
29.050000	172.584477
29.060000	166.647973
29.070000	122.502524
29.080000	92.042428
29.090000	50.726220
