Time(s)	IR_denoised_wiener
9.370000	-156.707782
9.380000	-137.701405
9.390000	-123.083119
9.400000	-103.312234
9.410000	-76.544914
9.420000	-43.996755
9.430000	-10.080750
9.440000	3.539448
9.450000	-14.988172
9.460000	-69.968792
9.470000	-133.539047
9.480000	-194.253903
9.490000	-242.827598
9.500000	-286.315610
9.510000	-317.140974
9.520000	-332.455284
9.530000	-345.229410
9.540000	-354.956179
9.550000	-364.391674
9.560000	-362.818224
9.570000	-357.334318
9.580000	-361.763473
9.590000	-375.301470
9.600000	-394.766825
9.610000	-409.646397
9.620000	-425.545639
9.630000	-431.677433
9.640000	-433.433293
9.650000	-432.429107
9.660000	-427.042997
9.670000	-421.260389
9.680000	-408.019827
9.690000	-394.862505
9.700000	-372.347332
9.710000	-352.253476
9.720000	-335.375157
9.730000	-320.703234
9.740000	-307.133039
9.750000	-287.867589
9.760000	-266.984263
9.770000	-247.091292
9.780000	-230.899056
9.790000	-211.017111
9.800000	-189.235493
9.810000	-163.328231
9.820000	-140.326921
9.830000	-114.667552
9.840000	-80.480203
9.850000	-43.100241
9.860000	-7.361261
9.870000	10.707270
9.880000	-2.297383
9.890000	-53.864485
9.900000	-128.231713
9.910000	-201.141539
9.920000	-256.918140
9.930000	-307.890598
9.940000	-348.951656
9.950000	-379.714159
9.960000	-397.039041
9.970000	-402.612286
9.980000	-404.872840
9.990000	-398.533796
10.000000	-390.467664
10.010000	-388.853066
10.020000	-397.778635
10.030000	-417.555882
10.040000	-433.776300
10.050000	-445.355618
10.060000	-452.504377
10.070000	-456.551812
10.080000	-456.953887
10.090000	-453.141037
10.100000	-444.797048
10.110000	-433.795750
10.120000	-424.372684
10.130000	-410.147138
10.140000	-395.035611
10.150000	-376.874008
10.160000	-363.785480
10.170000	-351.291455
10.180000	-334.592823
10.190000	-312.443514
10.200000	-290.477077
10.210000	-264.961022
10.220000	-243.115744
10.230000	-221.841003
10.240000	-202.490620
10.250000	-181.765333
10.260000	-161.937744
10.270000	-141.736691
10.280000	-111.418176
10.290000	-85.163488
10.300000	-59.907444
10.310000	-49.359042
10.320000	-66.784662
10.330000	-124.607924
10.340000	-204.633237
10.350000	-277.213955
10.360000	-334.597020
10.370000	-378.567736
10.380000	-403.929653
10.390000	-416.339156
10.400000	-423.655972
10.410000	-428.149322
10.420000	-424.080863
10.430000	-401.000240
10.440000	-383.655917
10.450000	-378.855158
10.460000	-389.606937
10.470000	-398.373159
10.480000	-400.646378
10.490000	-410.327465
10.500000	-413.327801
10.510000	-413.716942
10.520000	-403.695029
10.530000	-394.877921
10.540000	-382.067351
10.550000	-364.101027
10.560000	-339.823831
10.570000	-308.709758
10.580000	-273.974242
10.590000	-234.022021
10.600000	-197.536048
10.610000	-160.682824
10.620000	-123.156881
10.630000	-83.054992
10.640000	-42.838535
10.650000	-3.471628
10.660000	39.780468
10.670000	80.031741
10.680000	118.039306
10.690000	149.139317
10.700000	180.616977
10.710000	217.527033
10.720000	257.794916
10.730000	299.201116
10.740000	330.568600
10.750000	343.503436
10.760000	312.248767
10.770000	259.225829
10.780000	194.850615
10.790000	142.939921
10.800000	93.314220
10.810000	56.332456
10.820000	48.082494
10.830000	44.904992
10.840000	45.869264
10.850000	42.412870
10.860000	53.020190
10.870000	57.772039
10.880000	49.830715
10.890000	34.120749
10.900000	15.264543
10.910000	0.099909
10.920000	-24.732505
10.930000	-45.889428
10.940000	-66.817274
10.950000	-72.201947
10.960000	-70.007119
10.970000	-60.868583
10.980000	-53.259168
10.990000	-46.550667
11.000000	-31.193592
11.010000	-16.992552
11.020000	2.543666
11.030000	18.817946
11.040000	36.277476
11.050000	53.907735
11.060000	70.638996
11.070000	93.314019
11.080000	119.937904
11.090000	147.011400
11.100000	173.539150
11.110000	197.000283
11.120000	224.462656
11.130000	257.269598
11.140000	285.317773
11.150000	305.187212
11.160000	316.812271
11.170000	308.369592
11.180000	266.600108
11.190000	197.903468
11.200000	126.066754
11.210000	67.715611
11.220000	10.418411
11.230000	-37.115814
11.240000	-69.941687
11.250000	-83.649915
11.260000	-89.713062
11.270000	-94.871794
11.280000	-87.133545
11.290000	-74.849894
11.300000	-64.916823
11.310000	-72.216505
11.320000	-85.996053
11.330000	-100.630008
11.340000	-109.438310
11.350000	-114.098838
11.360000	-115.243178
11.370000	-115.605375
11.380000	-110.726669
11.390000	-97.146142
11.400000	-75.251998
11.410000	-49.729756
11.420000	-26.478148
11.430000	-1.650534
11.440000	28.264409
11.450000	55.701450
11.460000	76.653481
11.470000	92.371509
11.480000	107.689584
11.490000	119.657603
11.500000	133.385462
11.510000	148.566679
11.520000	164.384686
11.530000	175.100537
11.540000	186.721358
11.550000	208.949951
11.560000	236.656248
11.570000	259.089768
11.580000	274.254572
11.590000	270.175110
11.600000	226.135370
11.610000	151.984427
11.620000	63.338908
11.630000	-4.511783
11.640000	-61.608074
11.650000	-107.003630
11.660000	-134.232168
11.670000	-150.558591
11.680000	-154.524162
11.690000	-158.509882
11.700000	-163.141981
11.710000	-161.130665
11.720000	-158.821605
11.730000	-163.778938
11.740000	-179.514030
11.750000	-199.757397
11.760000	-214.887418
11.770000	-230.801769
11.780000	-240.247756
11.790000	-247.567504
11.800000	-245.264877
11.810000	-236.050349
11.820000	-218.626510
11.830000	-201.248058
11.840000	-184.990161
11.850000	-165.786488
11.860000	-141.045810
11.870000	-112.357451
